2024-04-30 16:40:32,114: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,114: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,114: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,115: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,115: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $327.29 with status fill[0m
2024-04-30 16:40:32,117: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,117: root: INFO: Current backtesting datetime 2020-01-10 12:30:00-05:00
2024-04-30 16:40:32,118: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,119: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,120: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,120: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,120: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,121: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $327.29 with status fill[0m
2024-04-30 16:40:32,123: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,123: root: INFO: Current backtesting datetime 2020-01-10 15:30:00-05:00
2024-04-30 16:40:32,124: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,125: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,127: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,127: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,127: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,127: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
